# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 34.615, 50.856 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Tehran, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Tehran", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "34.6146", "lon": "50.856", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1000", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-05-03 21:00,2019-05-04 01:30,0,0,0,15.954
2019-05-03 22:00,2019-05-04 02:30,0,0,0,15.906
2019-05-03 23:00,2019-05-04 03:30,0,0,0,16.052
2019-05-04 00:00,2019-05-04 04:30,0,0,0,15.681
2019-05-04 01:00,2019-05-04 05:30,0,0,0,15.236
2019-05-04 02:00,2019-05-04 06:30,31.657,0,0.049,15.857
2019-05-04 03:00,2019-05-04 07:30,145.764,0.035,0.143,18.711
2019-05-04 04:00,2019-05-04 08:30,271.864,0.099,0.225,21.283
2019-05-04 05:00,2019-05-04 09:30,322.934,0.097,0.291,23.659
2019-05-04 06:00,2019-05-04 10:30,405.817,0.147,0.349,25.490
2019-05-04 07:00,2019-05-04 11:30,501.671,0.253,0.374,27.090
2019-05-04 08:00,2019-05-04 12:30,539.565,0.296,0.388,28.249
2019-05-04 09:00,2019-05-04 13:30,366.784,0.079,0.373,28.045
2019-05-04 10:00,2019-05-04 14:30,235.067,0.021,0.268,27.111
2019-05-04 11:00,2019-05-04 15:30,155.103,0.009,0.186,25.589
2019-05-04 12:00,2019-05-04 16:30,114.315,0.005,0.141,23.396
2019-05-04 13:00,2019-05-04 17:30,53.682,0.002,0.074,20.589
2019-05-04 14:00,2019-05-04 18:30,11.784,0,0.025,18.458
2019-05-04 15:00,2019-05-04 19:30,0,0,0.001,17.284
2019-05-04 16:00,2019-05-04 20:30,0,0,0,16.722
2019-05-04 17:00,2019-05-04 21:30,0,0,0,16.493
2019-05-04 18:00,2019-05-04 22:30,0,0,0,16.185
2019-05-04 19:00,2019-05-04 23:30,0,0,0,15.909
2019-05-04 20:00,2019-05-05 00:30,0,0,0,15.599
2019-05-04 21:00,2019-05-05 01:30,0,0,0,15.062
2019-05-04 22:00,2019-05-05 02:30,0,0,0,14.554
2019-05-04 23:00,2019-05-05 03:30,0,0,0,14.048
2019-05-05 00:00,2019-05-05 04:30,0,0,0,13.508
2019-05-05 01:00,2019-05-05 05:30,0,0,0.001,13.104
2019-05-05 02:00,2019-05-05 06:30,31.859,0,0.049,14.395
2019-05-05 03:00,2019-05-05 07:30,171.630,0.109,0.097,17.781
2019-05-05 04:00,2019-05-05 08:30,358.556,0.319,0.108,21.401
2019-05-05 05:00,2019-05-05 09:30,526.449,0.539,0.112,24.318
2019-05-05 06:00,2019-05-05 10:30,650.526,0.720,0.116,25.971
2019-05-05 07:00,2019-05-05 11:30,718.875,0.828,0.122,27.268
2019-05-05 08:00,2019-05-05 12:30,746.469,0.879,0.123,28.303
2019-05-05 09:00,2019-05-05 13:30,725.206,0.849,0.122,29.036
2019-05-05 10:00,2019-05-05 14:30,658.208,0.747,0.119,29.392
2019-05-05 11:00,2019-05-05 15:30,545.028,0.582,0.114,29.236
2019-05-05 12:00,2019-05-05 16:30,389.248,0.375,0.107,28.562
2019-05-05 13:00,2019-05-05 17:30,205.591,0.159,0.096,27.335
2019-05-05 14:00,2019-05-05 18:30,46.449,0.004,0.065,24.481
2019-05-05 15:00,2019-05-05 19:30,0,0,0.005,20.451
2019-05-05 16:00,2019-05-05 20:30,0,0,0,18.982
2019-05-05 17:00,2019-05-05 21:30,0,0,0,17.941
2019-05-05 18:00,2019-05-05 22:30,0,0,0,16.957
2019-05-05 19:00,2019-05-05 23:30,0,0,0,16.111
2019-05-05 20:00,2019-05-06 00:30,0,0,0,15.482
2019-05-05 21:00,2019-05-06 01:30,0,0,0,15.054
2019-05-05 22:00,2019-05-06 02:30,0,0,0,14.700
2019-05-05 23:00,2019-05-06 03:30,0,0,0,14.273
2019-05-06 00:00,2019-05-06 04:30,0,0,0,13.841
2019-05-06 01:00,2019-05-06 05:30,0,0,0.001,13.457
2019-05-06 02:00,2019-05-06 06:30,32.364,0,0.050,14.675
2019-05-06 03:00,2019-05-06 07:30,161.023,0.083,0.111,17.706
2019-05-06 04:00,2019-05-06 08:30,342.324,0.281,0.125,20.848
2019-05-06 05:00,2019-05-06 09:30,514.153,0.510,0.123,24.070
2019-05-06 06:00,2019-05-06 10:30,635.494,0.689,0.126,26.108
2019-05-06 07:00,2019-05-06 11:30,718.929,0.830,0.123,27.647
2019-05-06 08:00,2019-05-06 12:30,744.026,0.878,0.123,28.814
2019-05-06 09:00,2019-05-06 13:30,727.350,0.859,0.120,29.628
2019-05-06 10:00,2019-05-06 14:30,658.812,0.753,0.117,30.048
2019-05-06 11:00,2019-05-06 15:30,545.538,0.587,0.113,30.043
2019-05-06 12:00,2019-05-06 16:30,388.878,0.378,0.106,29.587
2019-05-06 13:00,2019-05-06 17:30,205.863,0.162,0.094,28.507
2019-05-06 14:00,2019-05-06 18:30,45.939,0.004,0.064,25.471
2019-05-06 15:00,2019-05-06 19:30,0,0,0.005,21.897
2019-05-06 16:00,2019-05-06 20:30,0,0,0,20.424
2019-05-06 17:00,2019-05-06 21:30,0,0,0,19.254
2019-05-06 18:00,2019-05-06 22:30,0,0,0,18.190
2019-05-06 19:00,2019-05-06 23:30,0,0,0,17.251
2019-05-06 20:00,2019-05-07 00:30,0,0,0,16.507
2019-05-06 21:00,2019-05-07 01:30,0,0,0,15.941
2019-05-06 22:00,2019-05-07 02:30,0,0,0,15.409
2019-05-06 23:00,2019-05-07 03:30,0,0,0,14.864
2019-05-07 00:00,2019-05-07 04:30,0,0,0,14.359
2019-05-07 01:00,2019-05-07 05:30,0,0,0.001,13.919
2019-05-07 02:00,2019-05-07 06:30,32.912,0,0.051,15.480
2019-05-07 03:00,2019-05-07 07:30,190.159,0.146,0.082,18.704
2019-05-07 04:00,2019-05-07 08:30,385.843,0.369,0.094,22.296
2019-05-07 05:00,2019-05-07 09:30,550.429,0.584,0.104,25.241
2019-05-07 06:00,2019-05-07 10:30,668.612,0.757,0.113,27.022
2019-05-07 07:00,2019-05-07 11:30,738.166,0.869,0.119,28.357
2019-05-07 08:00,2019-05-07 12:30,760.700,0.909,0.124,29.377
2019-05-07 09:00,2019-05-07 13:30,707.086,0.793,0.154,29.933
2019-05-07 10:00,2019-05-07 14:30,515.760,0.388,0.268,29.635
2019-05-07 11:00,2019-05-07 15:30,287.377,0.076,0.279,28.622
2019-05-07 12:00,2019-05-07 16:30,139.741,0.013,0.164,27.116
2019-05-07 13:00,2019-05-07 17:30,73.302,0.004,0.096,25.209
2019-05-07 14:00,2019-05-07 18:30,22.629,0,0.039,22.933
2019-05-07 15:00,2019-05-07 19:30,0,0,0.003,20.898
2019-05-07 16:00,2019-05-07 20:30,0,0,0,19.917
2019-05-07 17:00,2019-05-07 21:30,0,0,0,19.546
2019-05-07 18:00,2019-05-07 22:30,0,0,0,19.023
2019-05-07 19:00,2019-05-07 23:30,0,0,0,18.357
2019-05-07 20:00,2019-05-08 00:30,0,0,0,17.337
2019-05-07 21:00,2019-05-08 01:30,0,0,0,16.458
2019-05-07 22:00,2019-05-08 02:30,0,0,0,15.934
2019-05-07 23:00,2019-05-08 03:30,0,0,0,15.203
2019-05-08 00:00,2019-05-08 04:30,0,0,0,14.285
2019-05-08 01:00,2019-05-08 05:30,0,0,0.001,13.638
2019-05-08 02:00,2019-05-08 06:30,36.058,0,0.054,15.170
2019-05-08 03:00,2019-05-08 07:30,172.036,0.095,0.112,18.513
2019-05-08 04:00,2019-05-08 08:30,318.599,0.216,0.163,21.417
2019-05-08 05:00,2019-05-08 09:30,414.034,0.273,0.229,24.263
2019-05-08 06:00,2019-05-08 10:30,434.412,0.229,0.303,25.523
2019-05-08 07:00,2019-05-08 11:30,473.037,0.250,0.336,26.426
2019-05-08 08:00,2019-05-08 12:30,555.647,0.395,0.308,27.315
2019-05-08 09:00,2019-05-08 13:30,644.661,0.627,0.211,28.138
2019-05-08 10:00,2019-05-08 14:30,644.661,0.693,0.148,28.754
2019-05-08 11:00,2019-05-08 15:30,536.669,0.543,0.139,28.896
2019-05-08 12:00,2019-05-08 16:30,340.125,0.248,0.170,28.252
2019-05-08 13:00,2019-05-08 17:30,176.604,0.075,0.146,27.082
2019-05-08 14:00,2019-05-08 18:30,52.053,0.002,0.074,24.332
2019-05-08 15:00,2019-05-08 19:30,0.098,0,0.006,20.834
2019-05-08 16:00,2019-05-08 20:30,0,0,0,19.498
2019-05-08 17:00,2019-05-08 21:30,0,0,0,18.641
2019-05-08 18:00,2019-05-08 22:30,0,0,0,17.849
2019-05-08 19:00,2019-05-08 23:30,0,0,0,17.098
2019-05-08 20:00,2019-05-09 00:30,0,0,0,16.433
2019-05-08 21:00,2019-05-09 01:30,0,0,0,15.871
2019-05-08 22:00,2019-05-09 02:30,0,0,0,15.330
2019-05-08 23:00,2019-05-09 03:30,0,0,0,14.853
2019-05-09 00:00,2019-05-09 04:30,0,0,0,14.438
2019-05-09 01:00,2019-05-09 05:30,0,0,0.001,14.109
2019-05-09 02:00,2019-05-09 06:30,36.217,0,0.055,15.901
2019-05-09 03:00,2019-05-09 07:30,181.276,0.120,0.098,19.344
2019-05-09 04:00,2019-05-09 08:30,355.938,0.307,0.120,22.824
2019-05-09 05:00,2019-05-09 09:30,521.970,0.527,0.124,25.958
2019-05-09 06:00,2019-05-09 10:30,649.443,0.721,0.124,27.873
2019-05-09 07:00,2019-05-09 11:30,721.773,0.840,0.127,29.318
2019-05-09 08:00,2019-05-09 12:30,732.682,0.848,0.144,30.338
2019-05-09 09:00,2019-05-09 13:30,603.842,0.547,0.241,30.517
2019-05-09 10:00,2019-05-09 14:30,439.324,0.235,0.317,30.124
2019-05-09 11:00,2019-05-09 15:30,287.748,0.077,0.280,29.402
2019-05-09 12:00,2019-05-09 16:30,185.503,0.031,0.201,28.505
2019-05-09 13:00,2019-05-09 17:30,139.234,0.027,0.151,27.829
2019-05-09 14:00,2019-05-09 18:30,51.866,0.001,0.074,25.838
2019-05-09 15:00,2019-05-09 19:30,0.084,0,0.006,23.538
2019-05-09 16:00,2019-05-09 20:30,0,0,0,22.808
2019-05-09 17:00,2019-05-09 21:30,0,0,0,22.043
2019-05-09 18:00,2019-05-09 22:30,0,0,0,21.264
2019-05-09 19:00,2019-05-09 23:30,0,0,0,20.104
2019-05-09 20:00,2019-05-10 00:30,0,0,0,19.089
2019-05-09 21:00,2019-05-10 01:30,0,0,0,18.089
2019-05-09 22:00,2019-05-10 02:30,0,0,0,17.387
2019-05-09 23:00,2019-05-10 03:30,0,0,0,17.230
2019-05-10 00:00,2019-05-10 04:30,0,0,0,17.151
2019-05-10 01:00,2019-05-10 05:30,0,0,0,16.983
2019-05-10 02:00,2019-05-10 06:30,7.922,0,0.019,17.036
2019-05-10 03:00,2019-05-10 07:30,44.109,0.001,0.063,17.521
2019-05-10 04:00,2019-05-10 08:30,206.871,0.036,0.211,19.433
2019-05-10 05:00,2019-05-10 09:30,398.505,0.196,0.282,22.164
2019-05-10 06:00,2019-05-10 10:30,433.553,0.186,0.341,23.933
2019-05-10 07:00,2019-05-10 11:30,378.827,0.095,0.364,24.873
2019-05-10 08:00,2019-05-10 12:30,378.082,0.091,0.370,25.807
2019-05-10 09:00,2019-05-10 13:30,523.916,0.298,0.362,27.523
2019-05-10 10:00,2019-05-10 14:30,543.148,0.414,0.278,28.791
2019-05-10 11:00,2019-05-10 15:30,471.208,0.359,0.233,29.211
2019-05-10 12:00,2019-05-10 16:30,310.717,0.157,0.226,28.578
2019-05-10 13:00,2019-05-10 17:30,150.590,0.031,0.159,27.122
2019-05-10 14:00,2019-05-10 18:30,56.879,0.001,0.080,24.746
2019-05-10 15:00,2019-05-10 19:30,0.470,0,0.007,21.165
2019-05-10 16:00,2019-05-10 20:30,0,0,0,19.502
2019-05-10 17:00,2019-05-10 21:30,0,0,0,18.502
2019-05-10 18:00,2019-05-10 22:30,0,0,0,17.626
2019-05-10 19:00,2019-05-10 23:30,0,0,0,16.598
2019-05-10 20:00,2019-05-11 00:30,0,0,0,15.498
2019-05-10 21:00,2019-05-11 01:30,0,0,0,14.558
2019-05-10 22:00,2019-05-11 02:30,0,0,0,13.874
2019-05-10 23:00,2019-05-11 03:30,0,0,0,13.335
2019-05-11 00:00,2019-05-11 04:30,0,0,0,12.863
2019-05-11 01:00,2019-05-11 05:30,0,0,0.002,12.951
2019-05-11 02:00,2019-05-11 06:30,33.349,0,0.051,14.665
2019-05-11 03:00,2019-05-11 07:30,151.034,0.063,0.119,17.215
2019-05-11 04:00,2019-05-11 08:30,374.977,0.349,0.097,20.689
2019-05-11 05:00,2019-05-11 09:30,548.191,0.584,0.094,23.466
2019-05-11 06:00,2019-05-11 10:30,671.211,0.767,0.098,25.418
2019-05-11 07:00,2019-05-11 11:30,744.186,0.889,0.101,27.060
2019-05-11 08:00,2019-05-11 12:30,769.705,0.940,0.102,28.370
2019-05-11 09:00,2019-05-11 13:30,749.707,0.914,0.100,29.305
2019-05-11 10:00,2019-05-11 14:30,683.309,0.812,0.096,29.773
2019-05-11 11:00,2019-05-11 15:30,570.742,0.646,0.090,29.798
2019-05-11 12:00,2019-05-11 16:30,412.593,0.433,0.082,29.372
2019-05-11 13:00,2019-05-11 17:30,219.226,0.199,0.073,28.400
2019-05-11 14:00,2019-05-11 18:30,40.455,0.006,0.056,25.616
2019-05-11 15:00,2019-05-11 19:30,0.809,0,0.007,21.206
2019-05-11 16:00,2019-05-11 20:30,0,0,0,19.543
2019-05-11 17:00,2019-05-11 21:30,0,0,0,18.387
2019-05-11 18:00,2019-05-11 22:30,0,0,0,17.286
2019-05-11 19:00,2019-05-11 23:30,0,0,0,16.259
2019-05-11 20:00,2019-05-12 00:30,0,0,0,15.408
2019-05-11 21:00,2019-05-12 01:30,0,0,0,14.704
2019-05-11 22:00,2019-05-12 02:30,0,0,0,14.095
2019-05-11 23:00,2019-05-12 03:30,0,0,0,13.568
2019-05-12 00:00,2019-05-12 04:30,0,0,0,13.130
2019-05-12 01:00,2019-05-12 05:30,0,0,0.002,12.762
2019-05-12 02:00,2019-05-12 06:30,26.593,0,0.043,14.854
2019-05-12 03:00,2019-05-12 07:30,193.327,0.169,0.061,18.094
2019-05-12 04:00,2019-05-12 08:30,393.636,0.401,0.071,21.882
2019-05-12 05:00,2019-05-12 09:30,558.707,0.619,0.079,25.020
2019-05-12 06:00,2019-05-12 10:30,676.380,0.795,0.087,27.012
2019-05-12 07:00,2019-05-12 11:30,745.708,0.911,0.092,28.519
2019-05-12 08:00,2019-05-12 12:30,768.841,0.956,0.094,29.722
2019-05-12 09:00,2019-05-12 13:30,747.767,0.927,0.093,30.617
2019-05-12 10:00,2019-05-12 14:30,682.564,0.826,0.088,31.136
2019-05-12 11:00,2019-05-12 15:30,571.373,0.661,0.082,31.232
2019-05-12 12:00,2019-05-12 16:30,413.997,0.447,0.074,30.886
2019-05-12 13:00,2019-05-12 17:30,220.097,0.211,0.064,29.974
2019-05-12 14:00,2019-05-12 18:30,35.995,0.007,0.050,27.386
2019-05-12 15:00,2019-05-12 19:30,0.910,0,0.008,23.113
2019-05-12 16:00,2019-05-12 20:30,0,0,0,21.507
2019-05-12 17:00,2019-05-12 21:30,0,0,0,20.576
2019-05-12 18:00,2019-05-12 22:30,0,0,0,19.472
2019-05-12 19:00,2019-05-12 23:30,0,0,0,18.092
2019-05-12 20:00,2019-05-13 00:30,0,0,0,16.904
2019-05-12 21:00,2019-05-13 01:30,0,0,0,16.068
2019-05-12 22:00,2019-05-13 02:30,0,0,0,15.479
2019-05-12 23:00,2019-05-13 03:30,0,0,0,14.982
2019-05-13 00:00,2019-05-13 04:30,0,0,0,14.537
2019-05-13 01:00,2019-05-13 05:30,0,0,0.002,14.174
2019-05-13 02:00,2019-05-13 06:30,28.693,0,0.046,16.305
2019-05-13 03:00,2019-05-13 07:30,190.336,0.163,0.066,19.826
2019-05-13 04:00,2019-05-13 08:30,384.672,0.386,0.077,23.267
2019-05-13 05:00,2019-05-13 09:30,546.310,0.597,0.088,25.886
2019-05-13 06:00,2019-05-13 10:30,657.739,0.758,0.098,27.628
2019-05-13 07:00,2019-05-13 11:30,727.165,0.871,0.103,28.981
2019-05-13 08:00,2019-05-13 12:30,750.721,0.915,0.105,30.005
2019-05-13 09:00,2019-05-13 13:30,730.487,0.886,0.105,30.715
2019-05-13 10:00,2019-05-13 14:30,655.584,0.764,0.107,31.032
2019-05-13 11:00,2019-05-13 15:30,543.215,0.597,0.103,31.004
2019-05-13 12:00,2019-05-13 16:30,389.802,0.392,0.095,30.585
2019-05-13 13:00,2019-05-13 17:30,209.473,0.179,0.083,29.727
2019-05-13 14:00,2019-05-13 18:30,43.043,0.005,0.060,27.399
2019-05-13 15:00,2019-05-13 19:30,1.148,0,0.008,23.159
2019-05-13 16:00,2019-05-13 20:30,0,0,0,21.380
2019-05-13 17:00,2019-05-13 21:30,0,0,0,20.306
2019-05-13 18:00,2019-05-13 22:30,0,0,0,19.518
2019-05-13 19:00,2019-05-13 23:30,0,0,0,18.871
2019-05-13 20:00,2019-05-14 00:30,0,0,0,17.926
2019-05-13 21:00,2019-05-14 01:30,0,0,0,17.218
2019-05-13 22:00,2019-05-14 02:30,0,0,0,16.810
2019-05-13 23:00,2019-05-14 03:30,0,0,0,16.473
2019-05-14 00:00,2019-05-14 04:30,0,0,0,16.090
2019-05-14 01:00,2019-05-14 05:30,0,0,0.002,15.845
2019-05-14 02:00,2019-05-14 06:30,35.617,0,0.054,17.218
2019-05-14 03:00,2019-05-14 07:30,187.373,0.143,0.082,19.994
2019-05-14 04:00,2019-05-14 08:30,378.517,0.362,0.093,22.807
2019-05-14 05:00,2019-05-14 09:30,539.953,0.569,0.103,25.054
2019-05-14 06:00,2019-05-14 10:30,651.118,0.726,0.115,26.765
2019-05-14 07:00,2019-05-14 11:30,704.989,0.801,0.132,28.059
2019-05-14 08:00,2019-05-14 12:30,705.605,0.786,0.153,28.931
2019-05-14 09:00,2019-05-14 13:30,658.810,0.692,0.175,29.474
2019-05-14 10:00,2019-05-14 14:30,586.331,0.573,0.185,29.754
2019-05-14 11:00,2019-05-14 15:30,443.799,0.344,0.213,29.487
2019-05-14 12:00,2019-05-14 16:30,294.786,0.159,0.205,28.945
2019-05-14 13:00,2019-05-14 17:30,164.519,0.055,0.153,28.186
2019-05-14 14:00,2019-05-14 18:30,52.178,0.001,0.075,26.906
2019-05-14 15:00,2019-05-14 19:30,0.553,0,0.007,24.728
2019-05-14 16:00,2019-05-14 20:30,0,0,0,23.191
2019-05-14 17:00,2019-05-14 21:30,0,0,0,21.681
2019-05-14 18:00,2019-05-14 22:30,0,0,0,20.335
2019-05-14 19:00,2019-05-14 23:30,0,0,0,19.207
2019-05-14 20:00,2019-05-15 00:30,0,0,0,18.500
2019-05-14 21:00,2019-05-15 01:30,0,0,0,17.820
2019-05-14 22:00,2019-05-15 02:30,0,0,0,17.106
2019-05-14 23:00,2019-05-15 03:30,0,0,0,16.595
2019-05-15 00:00,2019-05-15 04:30,0,0,0,16.192
2019-05-15 01:00,2019-05-15 05:30,0,0,0.002,16.113
2019-05-15 02:00,2019-05-15 06:30,34.882,0,0.053,17.805
2019-05-15 03:00,2019-05-15 07:30,185.345,0.145,0.079,20.659
2019-05-15 04:00,2019-05-15 08:30,373.423,0.360,0.090,23.453
2019-05-15 05:00,2019-05-15 09:30,527.917,0.553,0.104,25.354
2019-05-15 06:00,2019-05-15 10:30,634.027,0.697,0.119,26.830
2019-05-15 07:00,2019-05-15 11:30,693.020,0.781,0.132,27.990
2019-05-15 08:00,2019-05-15 12:30,708.440,0.802,0.141,28.812
2019-05-15 09:00,2019-05-15 13:30,685.404,0.766,0.143,29.385
2019-05-15 10:00,2019-05-15 14:30,624.047,0.677,0.137,29.742
2019-05-15 11:00,2019-05-15 15:30,523.240,0.541,0.126,29.836
2019-05-15 12:00,2019-05-15 16:30,375.581,0.352,0.115,29.565
2019-05-15 13:00,2019-05-15 17:30,208.318,0.167,0.093,28.896
2019-05-15 14:00,2019-05-15 18:30,47.565,0.005,0.066,27.160
2019-05-15 15:00,2019-05-15 19:30,1.595,0,0.009,23.215
2019-05-15 16:00,2019-05-15 20:30,0,0,0,21.214
2019-05-15 17:00,2019-05-15 21:30,0,0,0,19.753
2019-05-15 18:00,2019-05-15 22:30,0,0,0,18.468
2019-05-15 19:00,2019-05-15 23:30,0,0,0,17.453
2019-05-15 20:00,2019-05-16 00:30,0,0,0,16.909
2019-05-15 21:00,2019-05-16 01:30,0,0,0,16.514
2019-05-15 22:00,2019-05-16 02:30,0,0,0,16.036
2019-05-15 23:00,2019-05-16 03:30,0,0,0,15.326
2019-05-16 00:00,2019-05-16 04:30,0,0,0,14.653
2019-05-16 01:00,2019-05-16 05:30,0,0,0.003,14.148
2019-05-16 02:00,2019-05-16 06:30,30.889,0,0.048,15.781
2019-05-16 03:00,2019-05-16 07:30,190.344,0.160,0.068,18.399
2019-05-16 04:00,2019-05-16 08:30,388.126,0.385,0.077,20.817
2019-05-16 05:00,2019-05-16 09:30,554.537,0.601,0.084,23.244
2019-05-16 06:00,2019-05-16 10:30,673.488,0.777,0.091,25.275
2019-05-16 07:00,2019-05-16 11:30,742.960,0.893,0.095,27.059
2019-05-16 08:00,2019-05-16 12:30,765.503,0.939,0.097,28.537
2019-05-16 09:00,2019-05-16 13:30,745.025,0.912,0.096,29.582
2019-05-16 10:00,2019-05-16 14:30,678.220,0.810,0.092,30.228
2019-05-16 11:00,2019-05-16 15:30,565.647,0.644,0.086,30.472
2019-05-16 12:00,2019-05-16 16:30,408.329,0.432,0.079,30.273
2019-05-16 13:00,2019-05-16 17:30,216.600,0.199,0.071,29.529
2019-05-16 14:00,2019-05-16 18:30,40.199,0.006,0.056,27.230
2019-05-16 15:00,2019-05-16 19:30,1.765,0,0.009,22.897
2019-05-16 16:00,2019-05-16 20:30,0,0,0,21.674
2019-05-16 17:00,2019-05-16 21:30,0,0,0,21.052
2019-05-16 18:00,2019-05-16 22:30,0,0,0,20.300
2019-05-16 19:00,2019-05-16 23:30,0,0,0,19.605
2019-05-16 20:00,2019-05-17 00:30,0,0,0,18.986
2019-05-16 21:00,2019-05-17 01:30,0,0,0,18.202
2019-05-16 22:00,2019-05-17 02:30,0,0,0,17.057
2019-05-16 23:00,2019-05-17 03:30,0,0,0,16.243
2019-05-17 00:00,2019-05-17 04:30,0,0,0,15.850
2019-05-17 01:00,2019-05-17 05:30,0,0,0.003,15.513
2019-05-17 02:00,2019-05-17 06:30,37.170,0,0.056,16.687
2019-05-17 03:00,2019-05-17 07:30,182.470,0.132,0.087,19.173
2019-05-17 04:00,2019-05-17 08:30,374.900,0.355,0.093,21.669
2019-05-17 05:00,2019-05-17 09:30,539.887,0.569,0.099,23.758
2019-05-17 06:00,2019-05-17 10:30,658.266,0.742,0.105,25.736
2019-05-17 07:00,2019-05-17 11:30,723.151,0.846,0.112,27.506
2019-05-17 08:00,2019-05-17 12:30,737.818,0.872,0.120,28.929
2019-05-17 09:00,2019-05-17 13:30,706.989,0.822,0.125,30.029
2019-05-17 10:00,2019-05-17 14:30,625.603,0.688,0.134,30.748
2019-05-17 11:00,2019-05-17 15:30,505.629,0.508,0.139,30.946
2019-05-17 12:00,2019-05-17 16:30,358.981,0.316,0.133,30.729
2019-05-17 13:00,2019-05-17 17:30,193.520,0.125,0.119,29.880
2019-05-17 14:00,2019-05-17 18:30,54.726,0.003,0.077,27.489
2019-05-17 15:00,2019-05-17 19:30,1.702,0,0.009,23.733
2019-05-17 16:00,2019-05-17 20:30,0,0,0,22.008
2019-05-17 17:00,2019-05-17 21:30,0,0,0,20.847
2019-05-17 18:00,2019-05-17 22:30,0,0,0,19.951
2019-05-17 19:00,2019-05-17 23:30,0,0,0,19.352
2019-05-17 20:00,2019-05-18 00:30,0,0,0,19.157
2019-05-17 21:00,2019-05-18 01:30,0,0,0,18.699
2019-05-17 22:00,2019-05-18 02:30,0,0,0,17.949
2019-05-17 23:00,2019-05-18 03:30,0,0,0,17.301
2019-05-18 00:00,2019-05-18 04:30,0,0,0,16.407
2019-05-18 01:00,2019-05-18 05:30,0,0,0.003,15.344
2019-05-18 02:00,2019-05-18 06:30,33.768,0,0.052,16.611
2019-05-18 03:00,2019-05-18 07:30,188.601,0.154,0.072,19.171
2019-05-18 04:00,2019-05-18 08:30,382.820,0.377,0.080,21.691
2019-05-18 05:00,2019-05-18 09:30,546.408,0.589,0.089,24.004
2019-05-18 06:00,2019-05-18 10:30,663.954,0.762,0.095,26.110
2019-05-18 07:00,2019-05-18 11:30,732.566,0.877,0.100,27.941
2019-05-18 08:00,2019-05-18 12:30,755.539,0.922,0.102,29.339
2019-05-18 09:00,2019-05-18 13:30,728.932,0.882,0.103,30.293
2019-05-18 10:00,2019-05-18 14:30,662.100,0.779,0.101,30.831
2019-05-18 11:00,2019-05-18 15:30,553.038,0.620,0.094,30.983
2019-05-18 12:00,2019-05-18 16:30,401.086,0.418,0.085,30.692
2019-05-18 13:00,2019-05-18 17:30,214.920,0.193,0.076,29.871
2019-05-18 14:00,2019-05-18 18:30,45.459,0.005,0.063,27.734
2019-05-18 15:00,2019-05-18 19:30,2.214,0,0.010,23.631
2019-05-18 16:00,2019-05-18 20:30,0,0,0,22.014
2019-05-18 17:00,2019-05-18 21:30,0,0,0,21.514
2019-05-18 18:00,2019-05-18 22:30,0,0,0,21.313
2019-05-18 19:00,2019-05-18 23:30,0,0,0,20.742
2019-05-18 20:00,2019-05-19 00:30,0,0,0,19.656
2019-05-18 21:00,2019-05-19 01:30,0,0,0,18.772
2019-05-18 22:00,2019-05-19 02:30,0,0,0,18.186
2019-05-18 23:00,2019-05-19 03:30,0,0,0,17.694
2019-05-19 00:00,2019-05-19 04:30,0,0,0,17.158
2019-05-19 01:00,2019-05-19 05:30,0,0,0.004,16.521
2019-05-19 02:00,2019-05-19 06:30,43.713,0,0.064,18.100
2019-05-19 03:00,2019-05-19 07:30,174.549,0.097,0.115,21.138
2019-05-19 04:00,2019-05-19 08:30,361.061,0.318,0.118,24.142
2019-05-19 05:00,2019-05-19 09:30,518.085,0.525,0.124,26.814
2019-05-19 06:00,2019-05-19 10:30,624.224,0.674,0.137,28.925
2019-05-19 07:00,2019-05-19 11:30,680.912,0.757,0.151,30.501
2019-05-19 08:00,2019-05-19 12:30,695.911,0.775,0.164,31.539
2019-05-19 09:00,2019-05-19 13:30,632.528,0.635,0.204,31.910
2019-05-19 10:00,2019-05-19 14:30,533.497,0.444,0.245,31.751
2019-05-19 11:00,2019-05-19 15:30,375.987,0.192,0.279,30.866
2019-05-19 12:00,2019-05-19 16:30,226.780,0.055,0.227,29.483
2019-05-19 13:00,2019-05-19 17:30,115.477,0.012,0.138,27.894
2019-05-19 14:00,2019-05-19 18:30,35.697,0,0.056,25.659
2019-05-19 15:00,2019-05-19 19:30,0.220,0,0.006,23.104
2019-05-19 16:00,2019-05-19 20:30,0,0,0,21.600
2019-05-19 17:00,2019-05-19 21:30,0,0,0,20.652
2019-05-19 18:00,2019-05-19 22:30,0,0,0,19.975
2019-05-19 19:00,2019-05-19 23:30,0,0,0,19.613
2019-05-19 20:00,2019-05-20 00:30,0,0,0,19.254
